ID,DATE,WEEKDAY_OR_WEEKEND,ROUTE_SURVEYED_CODE,ROUTE_SURVEYED,DIRECTION,ORIGIN_PLACE_TYPE_CODE,ORIGIN_PLACE_TYPE,ORIGIN_NAME,ACCESS_MODE_CODE,ACCESS_MODE,DESTINATION_PLACE_TYPE_CODE,DESTINATION_PLACE_TYPE,EGRESS_MODE_CODE,EGRESS_MODE,LAST_LEFT_HOME_CODE,LAST_LEFT_HOME,RETURN_HOME_CODE,RETURN_HOME,PAY_MODE_CODE,PAY_MODE,FARE_TYPE_CODE,FARE_TYPE,EMPLOYMENT_STATUS_CODE,EMPLOYMENT_STATUS,WORK_BEFORE_TRIP_CODE,WORK_BEFORE_TRIP,WORK_AFTER_TRIP_CODE,WORK_AFTER_TRIP,STUDENT_STATUS_CODE,STUDENT_STATUS,BEEN_2SCHOOL_TODAY_CODE,BEEN_2SCHOOL_TODAY,WILL_GO2SCHOOL_TODAY_CODE,WILL_GO2SCHOOL_TODAY,PPL_IN_HH_CODE,PPL_IN_HH,EMPLYD_IN_HH_CODE,EMPLYD_IN_HH,VEH_IN_HH_CODE,VEH_IN_HH,HAVE_DRIVERS_LIC_CODE,HAVE_DRIVERS_LIC,YEAR_BORN,HISP_LATINO_SPANISH_CODE,HISP_LATINO_SPANISH,RACE_AMERICANINDIAN_ALASKANNATIVE,RACE_ASIAN,RACE_BLACK_AFRICANAM,RACE_NATHAWAIIAN_PACISLAND,RACE_WHITE,RACE_OR_ETHNICITY_OTHER,LANG_OTHER_THAN_ENG_CODE,LANG_OTHER_THAN_ENG,OTHER_LANG_CODE,OTHER_LANG,ENGLISH_FLUENCY_CODE,ENGLISH_FLUENCY,HH_INCOME_CODE,HH_INCOME,GENDER_CODE,GENDER,TIME_BOARDED_CODE,TIME_BOARDED,TIME_PERIOD_CODE,TIME_PERIOD,UNLINKED_WGHT_FCTR_NAME,UNLINKED_WGHT_FCTR,TOTAL_TRANSFERS,LINKED_TRIP_FACTOR,,
1278,05/17/14,Weekend,10S,10 NVC/Calistoga [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),8,Dining / coffee,1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,7,10 - 11 a.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,N,No,N,No,A3,3,2,2,1,1,Y,Yes,1987,N,No,No,No,No,No,Yes,,N,No,,,,,4,"$35,000-$39,999",1,Male,4,8 - 8:59 a.m.,AM2,AM PEAK,10S_AM2,3.222222222,0,1,,
1279,05/17/14,Weekend,11S,11 N Vallejo/Redwood PNR [Southbound],S,1,Your Home,HOME,5,Drove alone and parked,10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,99,Will not go home today,1,Cash Fare,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A3,3,1,1,1,1,Y,Yes,1966,Y,Yes,No,No,No,No,No,Mexican,Y,Yes,143,Spanish,1,Very well,4,"$35,000-$39,999",2,Female,5,9 - 9:59 a.m.,AM2,AM PEAK,11S_AM2,5.333333333,2,0.333333333,,
1280,05/17/14,Weekend,11S,11 N Vallejo/Redwood PNR [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,14,5 - 6 p.m.,3,20 - Ride Pass,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A3,3,1,1,1,1,Y,Yes,1977,N,No,No,No,No,No,Yes,,N,No,,,,,6,"$50,000-$59,999",2,Female,5,9 - 9:59 a.m.,AM2,AM PEAK,11S_AM2,5.333333333,0,1,,
1283,05/17/14,Weekend,11S,11 N Vallejo/Redwood PNR [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,99,Will not go home today,1,Cash Fare,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A3,3,2,2,1,1,Y,Yes,1977,N,No,No,No,No,No,Yes,,N,No,,,,,4,"$35,000-$39,999",2,Female,5,9 - 9:59 a.m.,AM2,AM PEAK,11S_AM2,5.333333333,2,0.333333333,,
1284,05/17/14,Weekend,04LP,4 Shetler/South Napa Marketplace [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),11,Medical/dental,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,12,3 - 4 p.m.,4,31 - Day Pass,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,0,None,Y,Yes,1960,N,No,No,No,No,No,Yes,,N,No,,,,,1,"Less than $10,000",1,Male,6,10 - 10:59 a.m.,MID,MIDDAY,04LP_MID,2.375,1,0.5,,
1287,05/17/14,Weekend,03LP,3 South Napa Marketplace/Coombs [Loop],LP,6,Shopping,WALMART SUPERCENTER,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,7,10 - 11 a.m.,4,31 - Day Pass,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,0,None,N,No,1954,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,1,Very well,1,"Less than $10,000",1,Male,6,10 - 10:59 a.m.,MID,MIDDAY,03LP_MID,6.53125,1,0.5,,
1288,05/17/14,Weekend,03LP,3 South Napa Marketplace/Coombs [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,12,3 - 4 p.m.,4,31 - Day Pass,2,Senior / Disabled,Y,Yes,N,No,N,No,N,No,N,No,N,No,A3,3,2,2,2,2,N,No,1959,N,No,No,No,No,No,Yes,,N,No,,,,,1,"Less than $10,000",1,Male,6,10 - 10:59 a.m.,MID,MIDDAY,03LP_MID,6.53125,1,0.5,,
1289,05/17/14,Weekend,03LP,3 South Napa Marketplace/Coombs [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,13,4 - 5 p.m.,3,20 - Ride Pass,1,Adult,Y,Yes,N,No,N,No,N,No,N,No,N,No,A1,1,1,1,0,None,N,No,1958,N,No,No,No,No,No,Yes,,N,No,,,,,5,"$40,000 - $49,999",1,Male,3,7 - 7:59 a.m.,AM2,AM PEAK,03LP_AM2,6.125,0,1,,
1290,05/17/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,2,Work,WORK,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),1,Before 5 a.m.,10,1 - 2 p.m.,1,Cash Fare,2,Senior / Disabled,Y,Yes,Y,Yes,N,No,N,No,N,No,N,No,A3,3,1,1,2,2,N,No,1944,N,No,No,No,No,No,Yes,,N,No,,,,,9,"$100,000-$149,999",1,Male,6,10 - 10:59 a.m.,MID,MIDDAY,10N_MID,2.555555556,0,1,,
1291,05/17/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,4,College or university (student only),NAPA VALLEY COLLEGE,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,9,12 - 1 p.m.,1,Cash Fare,1,Adult,N,No,N,No,N,No,Y,Yes,Y,Yes,N,No,A5,5,3,3,3,3,N,No,1993,Y,Yes,No,No,No,No,Yes,,Y,Yes,143,Spanish,1,Very well,88,I don't know,1,Male,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,10N_MID,2.555555556,1,0.5,,
1292,05/17/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,14,5 - 6 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A1,1,1,1,0,None,Y,Yes,1966,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,2,Well,1,"Less than $10,000",2,Female,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,10N_MID,2.555555556,1,0.5,,
1293,05/17/14,Weekend,02LP,2 Outlets/Old Sonoma/Laurel [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),8,Dining / coffee,1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,13,4 - 5 p.m.,4,31 - Day Pass,2,Senior / Disabled,N,No,N,No,N,No,Y,Yes,N,No,N,No,A9,9,0,None,0,None,Y,Yes,1966,Y,Yes,No,No,No,No,No,Mexican,Y,Yes,143,Spanish,4,Not at all,2,"$10,000-$24,999",2,Female,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,02LP_MID,7.5,1,0.5,,
1294,05/17/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,12,3 - 4 p.m.,3,20 - Ride Pass,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A2,2,0,None,1,1,N,No,1940,N,No,No,Yes,No,No,No,,N,No,,,,,3,"$25,000-$34,999",2,Female,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,10N_MID,2.555555556,1,0.5,,
1295,05/15/14,Weekday,29S,29 Express to BART [Southbound],S,2,Work,WORK,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,5,Drive alone,3,6 - 7 a.m.,12,3 - 4 p.m.,4,31 - Day Pass,1,Adult,Y,Yes,Y,Yes,N,No,N,No,N,No,N,No,A3,3,2,2,3,3,Y,Yes,1963,N,No,No,No,No,No,Yes,,Y,Yes,129,German,1,Very well,2,"$10,000-$24,999",2,Female,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,29S_MID,1.02173913,0,1,,
1296,05/15/14,Weekday,29N,29 Express to BART [Northbound],N,2,Work,WORK,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,13,4 - 5 p.m.,1,Cash Fare,1,Adult,Y,Yes,Y,Yes,N,No,N,No,N,No,N,No,A3,3,3,3,2,2,Y,Yes,1995,N,No,No,No,No,No,Yes,,N,No,,,,,1,"Less than $10,000",2,Female,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,29N_MID,2,0,1,,
1297,05/17/14,Weekend,04LP,4 Shetler/South Napa Marketplace [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,14,5 - 6 p.m.,3,20 - Ride Pass,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A2,2,0,None,0,None,N,No,1956,N,No,No,No,No,No,Yes,,N,No,,,,,2,"$10,000-$24,999",1,Male,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,04LP_MID,2.375,0,1,,
1298,05/15/14,Weekday,29S,29 Express to BART [Southbound],S,2,Work,WORK,5,Drove alone and parked,1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),3,6 - 7 a.m.,15,6 - 7 p.m.,1,Cash Fare,1,Adult,Y,Yes,Y,Yes,N,No,N,No,N,No,N,No,A3,3,2,2,2,2,Y,Yes,1989,N,No,No,Yes,No,No,No,,N,No,,,,,3,"$25,000-$34,999",2,Female,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,29S_MID,1.02173913,1,0.5,,
1300,05/15/14,Weekday,29N,29 Express to BART [Northbound],N,6,Shopping,STORE,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,5,Drive alone,99,Have not yet been home today,99,Will not go home today,1,Cash Fare,1,Adult,N,No,N,No,N,No,Y,Yes,N,No,N,No,A3,3,0,None,2,2,N,No,1992,N,No,No,No,No,No,Yes,,N,No,,,,,3,"$25,000-$34,999",1,Male,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,29N_MID,2,1,0.5,,
1301,05/17/14,Weekend,10S,10 NVC/Calistoga [Southbound],S,1,Your Home,HOME,7,Was dropped off by someone,4,College/university (student only),1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,14,5 - 6 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,N,No,Y,Yes,A2,2,1,1,1,1,N,No,1994,N,No,No,No,No,Yes,No,,N,No,,,,,3,"$25,000-$34,999",2,Female,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,10S_MID,4.25,0,1,,
1304,05/17/14,Weekend,10S,10 NVC/Calistoga [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,14,5 - 6 p.m.,1,Cash Fare,2,Senior / Disabled,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A1,1,1,1,0,None,Y,Yes,1947,N,No,No,No,No,No,Yes,,N,No,,,,,1,"Less than $10,000",2,Female,8,12 - 12:59 p.m.,MID,MIDDAY,10S_MID,4.25,0,1,,
1305,05/17/14,Weekend,02LP,2 Outlets/Old Sonoma/Laurel [Loop],LP,10,Social or recreational,VILLAGIO INN & SPA,7,Was dropped off by someone,3,Business appointment,1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,12,3 - 4 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,N,No,N,No,N,No,N,No,A1,1,1,1,2,2,Y,Yes,1968,N,No,Yes,No,No,No,No,,N,No,,,,,8,"$75,000-$99,999",1,Male,8,12 - 12:59 p.m.,MID,MIDDAY,02LP_MID,7.5,1,0.5,,
1306,05/17/14,Weekend,10S,10 NVC/Calistoga [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,16,7 - 8 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A2,2,2,2,1,1,Y,Yes,1979,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,1,Very well,3,"$25,000-$34,999",2,Female,8,12 - 12:59 p.m.,MID,MIDDAY,10S_MID,4.25,1,0.5,,
1307,05/17/14,Weekend,02LP,2 Outlets/Old Sonoma/Laurel [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,19,10 - 11 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,Y,Yes,N,No,N,No,A3,3,1,1,1,1,N,No,1991,Y,Yes,No,No,No,No,No,Latino,Y,Yes,143,Spanish,1,Very well,1,"Less than $10,000",2,Female,8,12 - 12:59 p.m.,MID,MIDDAY,02LP_MID,7.5,1,0.5,,
1308,05/17/14,Weekend,10S,10 NVC/Calistoga [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,16,7 - 8 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A1,1,1,1,0,None,Y,Yes,1983,N,No,No,No,No,No,Yes,,N,No,,,,,6,"$50,000-$59,999",2,Female,8,12 - 12:59 p.m.,MID,MIDDAY,10S_MID,4.25,0,1,,
1309,05/17/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,15,6 - 7 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,N,No,N,No,A4,4,1,1,1,1,N,No,1999,N,No,No,No,No,No,Yes,,N,No,,,,,1,"Less than $10,000",1,Male,8,12 - 12:59 p.m.,MID,MIDDAY,10N_MID,2.555555556,0,1,,
1310,05/17/14,Weekend,10S,10 NVC/Calistoga [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,13,4 - 5 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A2,2,2,2,1,1,Y,Yes,1991,Y,Yes,No,No,No,No,Yes,,Y,Yes,143,Spanish,1,Very well,5,"$40,000 - $49,999",2,Female,8,12 - 12:59 p.m.,MID,MIDDAY,10S_MID,4.25,0,1,,
1311,05/17/14,Weekend,02LP,2 Outlets/Old Sonoma/Laurel [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),9,12 - 1 p.m.,12,3 - 4 p.m.,4,31 - Day Pass,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A3,3,1,1,0,None,N,No,1968,N,No,Yes,No,No,No,Yes,,N,No,,,,,3,"$25,000-$34,999",1,Male,8,12 - 12:59 p.m.,MID,MIDDAY,02LP_MID,7.5,1,0.5,,
1312,05/17/14,Weekend,10S,10 NVC/Calistoga [Southbound],S,10,Social or recreational,GRACE CHURCH OF NAPA VALLEY,1,Walked all the way (includes skateboard / non-motorized scooter),6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,15,6 - 7 p.m.,2,Day Pass,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A2,2,0,None,1,1,Y,Yes,1950,N,No,No,No,Yes,No,No,,N,No,,,,,6,"$50,000-$59,999",1,Male,8,12 - 12:59 p.m.,MID,MIDDAY,10S_MID,4.25,0,1,,
1313,05/17/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,14,5 - 6 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,N,No,N,No,A2,2,1,1,0,None,N,No,1998,N,No,No,No,Yes,No,No,,N,No,,,,,4,"$35,000-$39,999",2,Female,8,12 - 12:59 p.m.,MID,MIDDAY,10N_MID,2.555555556,0,1,,
1315,05/17/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,14,5 - 6 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,N,No,N,No,A3,3,1,1,1,1,N,No,2000,N,No,No,Yes,No,No,No,,N,No,,,,,88,I don't know,2,Female,8,12 - 12:59 p.m.,MID,MIDDAY,10N_MID,2.555555556,0,1,,
1316,05/17/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),9,12 - 1 p.m.,14,5 - 6 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,N,No,N,No,A4,4,1,1,1,1,N,No,2002,N,No,No,No,No,No,Yes,,N,No,,,,,4,"$35,000-$39,999",1,Male,9,1 - 1:59 p.m.,MID,MIDDAY,10N_MID,2.555555556,0,1,,
1317,05/17/14,Weekend,03LP,3 South Napa Marketplace/Coombs [Loop],LP,7,Maintainence / personal business,LAUNDROMAT,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,10,1 - 2 p.m.,4,31 - Day Pass,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,0,None,Y,Yes,1960,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,2,Well,1,"Less than $10,000",1,Male,9,1 - 1:59 p.m.,MID,MIDDAY,03LP_MID,6.53125,0,1,,
1318,05/17/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),9,12 - 1 p.m.,14,5 - 6 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,N,No,N,No,A2,2,1,1,1,1,N,No,1998,Y,Yes,No,No,No,No,No,Hispanic,N,No,,,,,88,I don't know,1,Male,9,1 - 1:59 p.m.,MID,MIDDAY,10N_MID,2.555555556,0,1,,
1319,05/17/14,Weekend,10S,10 NVC/Calistoga [Southbound],S,10,Social or recreational,SANCTUARY A SALON,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,10,1 - 2 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,N,No,N,No,A2,2,1,1,2,2,N,No,1999,N,No,No,No,No,No,Yes,,N,No,,,,,88,I don't know,2,Female,9,1 - 1:59 p.m.,MID,MIDDAY,10S_MID,4.25,0,1,,
1320,05/17/14,Weekend,05LP,5 Alta Heights [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),11,2 - 3 p.m.,19,10 - 11 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A3,3,3,3,2,2,Y,Yes,1977,N,No,Yes,No,No,No,Yes,,N,No,,,,,3,"$25,000-$34,999",1,Male,11,3 - 3:59 p.m.,PM1,PM PEAK,05LP_PM1,6.75,1,0.5,,
1321,05/17/14,Weekend,10S,10 NVC/Calistoga [Southbound],S,2,Work,BARDESSONO,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),2,5 - 6 a.m.,11,2 - 3 p.m.,1,Cash Fare,1,Adult,Y,Yes,Y,Yes,N,No,N,No,N,No,N,No,A6,6,4,4,2,2,Y,Yes,1972,Y,Yes,No,No,No,No,No,Hispanic,N,No,,,,,4,"$35,000-$39,999",1,Male,9,1 - 1:59 p.m.,MID,MIDDAY,10S_MID,4.25,1,0.5,,
1323,05/17/14,Weekend,05LP,5 Alta Heights [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),10,1 - 2 p.m.,12,3 - 4 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,N,No,N,No,A5,5,2,2,0,None,N,No,1999,Y,Yes,No,No,No,No,No,Latino,Y,Yes,143,Spanish,1,Very well,88,I don't know,1,Male,9,1 - 1:59 p.m.,MID,MIDDAY,05LP_MID,6,0,1,,
1324,05/17/14,Weekend,06LP,6 Redwood PNR/Sutherland [Loop],LP,8,Dining / coffee,KFC,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),11,2 - 3 p.m.,13,4 - 5 p.m.,1,Cash Fare,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,0,None,Y,Yes,1952,N,No,Yes,No,No,No,Yes,,N,No,,,,,2,"$10,000-$24,999",2,Female,11,3 - 3:59 p.m.,PM1,PM PEAK,06LP_PM1,5.625,0,1,,
1326,05/17/14,Weekend,06LP,6 Redwood PNR/Sutherland [Loop],LP,6,Shopping,TARGET,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),9,12 - 1 p.m.,11,2 - 3 p.m.,1,Cash Fare,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,0,None,N,No,1946,N,No,No,No,No,No,Yes,,N,No,,,,,1,"Less than $10,000",2,Female,10,2 - 2:59 p.m.,MID,MIDDAY,06LP_MID,7.1,0,1,,
1327,05/17/14,Weekend,11S,11 N Vallejo/Redwood PNR [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),8,Dining / coffee,1,Walk all the way (includes skateboard / non-motorized scooter),11,2 - 3 p.m.,16,7 - 8 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,N,No,N,No,A3,3,1,1,2,2,N,No,1995,N,No,No,No,No,No,Yes,,N,No,,,,,4,"$35,000-$39,999",1,Male,10,2 - 2:59 p.m.,MID,MIDDAY,11S_MID,6.928571429,1,0.5,,
1328,05/17/14,Weekend,06LP,6 Redwood PNR/Sutherland [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),12,3 - 4 p.m.,14,5 - 6 p.m.,1,Cash Fare,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,0,None,Y,Yes,1948,N,No,Yes,No,No,No,Yes,,N,No,,,,,1,"Less than $10,000",2,Female,11,3 - 3:59 p.m.,PM1,PM PEAK,06LP_PM1,5.625,0,1,,
1329,05/18/14,Weekend,11S,11 N Vallejo/Redwood PNR [Southbound],S,1,Your Home,HOME,7,Was dropped off by someone,6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),12,3 - 4 p.m.,99,Will not go home today,1,Cash Fare,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A3,3,1,1,0,None,Y,Yes,1978,N,No,No,No,No,No,Yes,,N,No,,,,,4,"$35,000-$39,999",1,Male,11,3 - 3:59 p.m.,PM1,PM PEAK,11S_PM1,6.3,3,0.25,,
1331,05/17/14,Weekend,08N,8 Downtown/Redwood PNR [Northbound],N,8,Dining / coffee,OXBOW PUBLIC MARKET,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),9,12 - 1 p.m.,13,4 - 5 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,N,No,N,No,A5,5,2,2,3,3,N,No,1998,N,No,No,No,No,No,Yes,,N,No,,,,,88,I don't know,1,Male,12,4 - 4:59 p.m.,PM1,PM PEAK,08N_PM1,8.15,1,0.5,,
1333,05/17/14,Weekend,11N,11 N Vallejo/Redwood PNR [Northbound],N,1,Your Home,HOME,7,Was dropped off by someone,2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),13,4 - 5 p.m.,18,9 - 10 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,Y,Yes,N,No,N,No,A3,3,3,3,2,2,N,No,1996,N,No,No,No,No,No,Yes,,N,No,,,,,2,"$10,000-$24,999",2,Female,12,4 - 4:59 p.m.,PM1,PM PEAK,11N_PM1,3.625,0,1,,
1334,05/18/14,Weekend,11N,11 N Vallejo/Redwood PNR [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,7,Get picked up by someone,13,4 - 5 p.m.,20,After 11 p.m.,1,Cash Fare,3,Student,Y,Yes,N,No,Y,Yes,Y,Yes,N,No,N,No,A7,7,5,5,1,1,N,No,1996,N,No,No,No,Yes,No,No,,N,No,,,,,1,"Less than $10,000",1,Male,12,4 - 4:59 p.m.,PM1,PM PEAK,11N_PM1,6,1,0.5,,
